flight_id,window_id,window_start,window_end,time,elapsed_seconds,battery_status__voltage_v,battery_status__current_a,battery_status__remaining,system_power__voltage5V_v,vehicle_gps_position__eph,vehicle_gps_position__epv,vehicle_gps_position__jamming_indicator,vehicle_gps_position__vel_m_s,vehicle_gps_position__satellites_used,vehicle_local_position__x,vehicle_local_position__y,vehicle_local_position__z,vehicle_local_position__vz,vehicle_local_position__xy_valid,vehicle_attitude__rollspeed,vehicle_attitude__pitchspeed,vehicle_attitude__yawspeed,vehicle_attitude_setpoint__roll_body,vehicle_attitude_setpoint__pitch_body,vehicle_attitude_setpoint__thrust,sensor_combined__gyro_rad_0,sensor_combined__gyro_rad_1,sensor_combined__gyro_rad_2,sensor_combined__accelerometer_m_s2_0,sensor_combined__accelerometer_m_s2_1,sensor_combined__accelerometer_m_s2_2,sensor_baro__pressure,sensor_baro__altitude,estimator_status__vel_test_ratio,estimator_status__pos_test_ratio,estimator_status__hgt_test_ratio,estimator_status__innovation_check_flags,ekf2_innovations__vel_pos_innov_0,ekf2_innovations__vel_pos_innov_1,ekf2_innovations__vel_pos_innov_2,ekf2_innovations__vel_pos_innov_3,ekf2_innovations__vel_pos_innov_4,ekf2_innovations__vel_pos_innov_5,actuator_controls_0__control_0,actuator_controls_0__control_1,actuator_controls_0__control_2,actuator_controls_0__control_3,actuator_outputs__output_0,actuator_outputs__output_1,actuator_outputs__output_2,actuator_outputs__output_3,cpuload__load,cpuload__ram_usage
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:000,66,20.383877,14.4212,0.5205869,5.104687,12.555,17.499,5,0.82500005,9,-1.9619975,6.481052,-2.394267,0.38680246,1,0.06727868,-0.08285147,0.070335805,-0.02778044,0.054389063,0.67113584,-0.25960568,0.11000441,-0.030529767,-2.495279,4.7296276,-13.11082,1003.94995,77.7037,0,0.14983419,0.004087512,0,0,0,0,0.013769865,-0.052619934,0.003377199,0.07612881,0.10177004,0.045316495,0.67113584,1766,1690,1542,1648,0.844596,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:100,66.1,20.383877,14.4212,0.5205869,5.104687,12.554001,17.496,5,0.625,9,-1.8956386,6.3419313,-2.3557365,0.3821256,1,-0.3925704,0.046476968,0.01249564,-0.02776985,0.054394465,0.67113584,-0.39288202,0.047373235,0.011020958,0.30021942,0.62462205,-9.20164,1004,77.28438,0,0.14983419,0.004087512,0,0,0,0,0.013769865,-0.052619934,0.003377199,0.11914752,0.07891209,-0.11327047,0.67113584,1696,1723,1676,1550,0.844596,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:200,66.2,21.4177,12.3132,0.5216032,5.069238,12.554001,17.496,5,0.625,9,-1.8294512,6.2022653,-2.317094,0.3889591,1,0.159773,0.05626865,-0.15728514,-0.027724775,0.054417443,0.67113584,-0.3995332,0.074719355,0.08767854,1.1327461,0.90317065,-7.8882217,1004.04,76.94894,0,0.10154529,0.006059615,0,0,0,0,0.031428218,-0.01672554,0.004912615,0.09203372,0.08238131,0.14135475,0.67113584,1902,1536,1739,1467,0.844596,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:300,66.3,21.4177,12.3132,0.5216032,5.069238,12.558001,17.484001,5,1.2390001,9,-1.7643584,6.0568867,-2.2754185,0.41807005,1,0.051769115,0.048117902,0.04108527,-0.02419616,0.05416736,0.67113584,-0.09833509,0.11012988,0.15736884,-3.3064785,2.6405177,-12.046554,1004.00995,77.200516,0,0.10154529,0.006059615,0,0,0,0,0.031428218,-0.01672554,0.004912615,-0.14174387,0.099666595,0.23723474,0.67113584,1837,1648,1565,1594,0.844596,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:400,66.4,21.4177,12.3132,0.5216032,5.069238,12.558001,17.484001,5,1.2390001,9,-1.7019264,5.9127936,-2.233053,0.42015746,1,0.008050554,0.05157123,0.16968754,-0.024959192,0.054117743,0.67113584,0.1973078,0.034160066,-0.008417639,-2.489188,6.4782825,-9.504736,1004.00995,77.200516,0,0.14517394,0.001243935,0,0,0,0,0.035912037,0.045564175,0.000988245,-0.030340722,0.107471935,0.00441578,0.67113584,1790,1640,1568,1647,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:500,66.5,21.4177,12.3132,0.5216032,5.069238,12.56,17.478,5,1.8410001,9,-1.6440073,5.7641835,-2.191204,0.4401079,1,-0.06723979,-0.008090994,0.24824634,-0.025728261,0.053912256,0.67113584,-0.18827118,-0.11279381,0.09954035,-2.5393274,6.258011,-10.053642,1004.02997,77.03279,0,0.14517394,0.001243935,0,0,0,0,0.035912037,0.045564175,0.000988245,-0.061469566,0.12121262,-0.04882518,0.67113584,1779,1652,1654,1560,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:600,66.6,21.4177,12.3132,0.5216032,5.069238,12.56,17.478,5,1.8410001,9,-1.5871387,5.6048474,-2.1458635,0.40498397,1,0.2616857,0.001001611,-0.12689433,-0.027805816,0.05351809,0.67113584,-0.5062023,-0.015666906,0.5858544,-0.6041803,4.0328345,-7.611046,1004.01996,77.11665,0,0.19127223,0.00718996,0,0,0,0,0.059610248,0.0400877,-0.005585194,-0.057540044,0.13356228,-0.15357096,0.67113584,1482,1933,1435,1795,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:700,66.7,21.339676,16.1696,0.5168407,5.146582,12.562,17.472,5,1.866,9,-1.5403886,5.4446726,-2.100578,0.47138482,1,-0.2629891,0.23515017,0.47380614,-0.028999913,0.052887868,0.67318046,0.25403458,-0.09909122,0.016626097,4.3635406,-6.9598203,-3.7103276,1004.05,76.865074,0,0.19127223,0.00718996,0,0,0,0,0.059610248,0.0400877,-0.005585194,0.039229974,0.10136191,-0.04061986,0.6724592,1579,1866,1574,1632,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:800,66.8,21.339676,16.1696,0.5168407,5.146582,12.562,17.472,5,1.866,9,-1.491859,5.2812495,-2.0539525,0.48560324,1,-0.2334426,0.120041154,0.2968679,-0.030105857,0.052266177,0.70102245,-0.23387101,0.120906934,0.2953709,-3.106369,0.2394917,-9.993921,1004.01996,77.11665,0,0.14657308,0.013593765,0,0,0,0,0.045894384,0.026401043,0.004273415,-0.026943646,0.08861309,-0.08133741,0.6753809,1654,1773,1698,1565,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:06:900,66.9,21.339676,16.1696,0.5168407,5.146582,12.562,17.463001,5,2.002,9,-1.4474849,5.114156,-2.0065944,0.5157852,1,-0.24145328,-0.005856257,0.38595033,-0.031394903,0.051682875,0.73405546,-0.35135636,-0.10374158,0.4473924,-10.495563,1.9471229,-23.492413,1004.05,76.865074,0,0.14657308,0.013593765,0,0,0,0,0.045894384,0.026401043,0.004273415,-0.16692409,0.07211223,0.26453358,0.73275656,1374,1949,1373,1645,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:000,67,21.339676,16.1696,0.5168407,5.146582,12.562,17.463001,5,2.002,9,-1.3973291,4.939676,-1.9563838,0.44567162,1,-0.13625751,-0.18071805,0.16317822,-0.033312492,0.051182956,0.73775905,0.003127544,0.015734278,-0.03969221,6.569912,2.758801,-16.090328,1004.08997,76.52965,0,0.20101981,0.005446121,0,0,0,0,0.034413934,0.063766,-0.004064322,0.057044722,0.07210876,-0.058846395,0.73783684,1627,1919,1604,1728,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:100,67.1,21.339676,16.1696,0.5168407,5.146582,12.556001,17.457,5,1.3690001,9,-1.3459612,4.766883,-1.913798,0.35770983,1,0.14296357,-0.004641831,-0.15834837,-0.03434381,0.051161274,0.7376827,0.084989965,-0.06743476,-0.09007383,-0.038773935,4.6753244,-13.262606,1004.07996,76.6135,0,0.20101981,0.005446121,0,0,0,0,0.034413934,0.063766,-0.004064322,0.100674465,0.08304849,-0.11969603,0.7376525,1756,1832,1574,1716,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:200,67.2,20.481407,17.546,0.48796624,5.0724607,12.556001,17.457,5,1.3690001,9,-1.2877587,4.5857434,-1.8836619,0.21205662,1,0.040659644,-0.120929696,-0.24818881,-0.03413028,0.051587317,0.7747245,0.02297555,0.022425672,-0.08636155,-0.43840754,-1.5396746,-14.092966,1003.99,77.36824,0,0.06041475,0.001742496,0,0,0,0,-0.015444756,0.018940449,0.00127089,0.028689539,0.16428168,-0.069527164,0.7549846,1759,1828,1674,1732,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:300,67.3,20.481407,17.546,0.48796624,5.0724607,12.558001,17.456001,5,1.5780001,9,-1.2243786,4.4112763,-1.8715508,-0.008839564,1,0.08464108,0.058419082,-0.43057406,-0.0330631,0.052283604,0.7755597,0.25165525,-0.1622343,-0.12714311,1.2810446,1.1826694,-7.975178,1004.02997,77.03279,0,0.06041475,0.001742496,0,0,0,0,-0.015444756,0.018940449,0.00127089,0.03976013,0.1143273,0.05817537,0.7757755,1927,1715,1751,1617,0.85493,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:400,67.4,20.481407,17.546,0.48796624,5.0724607,12.558001,17.456001,5,1.5780001,9,-1.156683,4.2396646,-1.8807739,-0.19316211,1,-0.28060424,0.016012924,-0.092874736,-0.030179814,0.053029243,0.7756783,0.37281516,-0.12612453,-0.32033968,4.001916,-4.6151514,-13.376884,1004,77.28438,0,0.156365,0.017412031,0,0,0,0,-0.049824715,0.034676075,-0.012437701,-0.023183547,0.09308678,0.07552214,0.77569133,1904,1784,1644,1678,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:500,67.5,20.481407,17.546,0.48796624,5.0724607,12.554001,17.443,5,2.138,9,-1.0821991,4.0681887,-1.9101524,-0.43823943,1,-0.09146839,0.02142536,-0.1796432,-0.022829326,0.031169338,0.77450585,-0.09194476,0.022179773,-0.18115002,-7.1248093,0.7993886,-13.013688,1004.07996,76.6135,0,0.156365,0.017412031,0,0,0,0,-0.049824715,0.034676075,-0.012437701,-0.04825825,0.10026321,0.079380065,0.7756791,1784,1894,1660,1672,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:600,67.6,20.481407,17.546,0.48796624,5.0724607,12.554001,17.443,5,2.138,9,-1.0020171,3.8929908,-1.960696,-0.5365896,1,-0.100858815,-0.18656085,0.008309076,0.000253155,0.00363489,0.7273288,0.26688123,-0.08694848,-0.21218608,-2.711979,-1.1901584,-11.412257,1004.08997,76.52965,0,0.18979105,0.000610515,0,0,0,0,-0.059788346,-0.003221035,-0.000437021,-0.06651895,0.1507899,0.014100961,0.73312974,1949,1533,1807,1412,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:700,67.7,21.154367,15.797599,0.47775328,5.054736,12.548,17.428001,4,2.457,9,-0.9186053,3.7294745,-2.0212898,-0.6833477,1,-0.3938962,-0.14888915,0.37540227,0.000125147,0.001683912,0.72817916,0.36484215,-0.08532673,-0.31338573,5.8548117,-3.1680033,-0.8621057,1004.13,76.19423,0,0.18979105,0.000610515,0,0,0,0,-0.059788346,-0.003221035,-0.000437021,0.020431712,0.0821508,0.11062798,0.728275,1851,1680,1761,1552,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:800,67.8,21.154367,15.797599,0.47775328,5.054736,12.548,17.428001,4,2.457,9,-0.83535504,3.5636966,-2.09288,-0.74500287,1,-0.32737163,0.026036136,0.076643504,-1.71E-06,-1.91E-05,0.72817403,-0.1055913,-0.06608151,-0.059943568,6.1660776,7.897578,-13.704583,1004.00995,77.200516,0,0.2125184,0.016073285,0,0,0,0,-0.025829256,0.06712508,0.011786222,0.12294352,0.0919029,0.032473475,0.7281731,1895,1700,1706,1543,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:07:900,67.9,21.154367,15.797599,0.47775328,5.054736,12.541,17.413,4,2.499,9,-0.75552315,3.3979592,-2.170944,-0.83810234,1,0.2995439,0.08998934,-0.069051474,-0.000669207,-0.009002925,0.72817284,0.15126301,0.016005583,0.03632557,-2.1256855,-2.5525098,-11.702799,1004.00995,77.200516,0,0.2125184,0.016073285,0,0,0,0,-0.025829256,0.06712508,0.011786222,-0.08510485,0.13501789,0.04043135,0.7281727,1855,1661,1700,1628,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:000,68,21.154367,15.797599,0.47775328,5.054736,12.541,17.413,4,2.499,9,-0.68314916,3.2403362,-2.25717,-0.8906334,1,-0.5277051,0.105320536,0.34644252,0.003861574,-0.030195106,0.72817284,0.2615437,0.060210556,-0.026009198,7.0683374,-1.9119549,3.3528562,1004.02997,77.03279,0,0.096542634,0.03557511,0,0,0,0,-0.029108226,0.030561686,0.027082443,0.036468633,0.13909246,-0.09449655,0.72817284,1896,1655,1731,1562,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:100,68.1,21.154367,15.797599,0.47775328,5.054736,12.542001,17.398,4,3.0180001,9,-0.6090139,3.077528,-2.3555624,-0.92083365,1,0.37125102,-0.07278608,0.13117346,0.02094673,-0.039702386,0.71353394,0.37084144,-0.07212278,0.12972277,3.4787984,1.3626195,1.5046635,1003.94995,77.7037,0,0.096542634,0.03557511,0,0,0,0,-0.029108226,0.030561686,0.027082443,0.021469349,0.1477031,-0.018110618,0.7213123,1949,1191,1861,1117,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:200,68.2,20.61795,11.966,0.48184016,5.0080075,12.542001,17.398,4,3.0180001,9,-0.5437372,2.9270852,-2.4540343,-0.9698972,1,0.11725712,-0.2233788,-0.05903752,0.028198568,-0.043564945,0.68659645,-0.13501087,-0.2947424,0.3196133,-4.1755633,4.0471296,-4.4780054,1004,77.28438,0,0.10529989,0.024442375,0,0,0,0,-0.033397853,0.019596338,0.019412518,-0.026251715,0.1342441,0.2588115,0.70313984,1637,1859,1590,1638,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:300,68.3,20.61795,11.966,0.48184016,5.0080075,12.540001,17.383001,4,2.628,9,-0.48123857,2.7820673,-2.5551426,-1.0089573,1,-0.15878087,-0.000285556,0.38719326,0.019686617,-0.045973346,0.6706124,0.08727748,-0.027379405,0.1958785,-2.3412032,8.947303,-14.699076,1003.97,77.535965,0,0.10529989,0.024442375,0,0,0,0,-0.033397853,0.019596338,0.019412518,0.03390043,0.08794308,0.11169177,0.67242444,1688,1760,1653,1542,0.856799,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:400,68.4,20.61795,11.966,0.48184016,5.0080075,12.540001,17.383001,4,2.628,9,-0.42263457,2.6381087,-2.661179,-0.95344746,1,-0.23904742,0.013008302,0.3083504,0.018986471,-0.04955218,0.66981107,-0.2562575,0.08271001,0.32726425,-2.1387393,2.4527185,-15.160675,1003.98,77.4521,0,0.030175494,0.036045548,0,0,0,0,-0.009557664,0.004971981,0.03015995,-0.08714624,0.09681458,0.035852253,0.6712198,1773,1607,1617,1643,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:500,68.5,20.61795,11.966,0.48184016,5.0080075,12.541,17.377,4,2.157,9,-0.36927244,2.50456,-2.760415,-0.91147983,1,-0.15675977,0.03339367,0.8059901,0.008876001,-0.0476798,0.66515803,-0.54084307,0.028767636,0.81545436,-11.465664,-1.353405,-18.270369,1004.00995,77.200516,0,0.030175494,0.036045548,0,0,0,0,-0.009557664,0.004971981,0.03015995,0.07065728,0.09380141,-0.37078953,0.66655153,1101,1949,1140,1794,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:600,68.6,20.61795,11.966,0.48184016,5.0080075,12.541,17.377,4,2.157,9,-0.32004273,2.3781111,-2.8509886,-0.8129227,1,-0.46399298,0.109330684,0.54679006,0.001628994,-0.036309555,0.67296827,-0.0601622,0.16326135,-0.067327745,9.342707,-2.1766167,-11.591018,1003.99,77.36824,0,0.06654703,0.025229638,0,0,0,0,0.01676616,0.021222591,0.022147894,-0.051247668,0.06998619,0.08581295,0.6670272,1527,1910,1513,1694,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:700,68.7,22.110167,14.4584,0.49271342,5.0611815,12.549001,17.384,4,1.57,9,-0.2722933,2.2482202,-2.937242,-0.7743877,1,-0.522073,0.021672653,0.70385134,0.036719482,-0.035341688,0.67104864,0.30581802,0.04519088,0.1605562,9.345632,-1.9458143,4.384949,1003.94,77.78756,0,0.06654703,0.025229638,0,0,0,0,0.01676616,0.021222591,0.022147894,-0.14156446,0.06635348,0.15839416,0.6712017,1570,1911,1449,1715,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:800,68.8,22.110167,14.4584,0.49271342,5.0611815,12.549001,17.384,4,1.57,9,-0.2267154,2.1267471,-3.0126584,-0.7365124,1,0.25130856,0.120358296,-0.013707396,0.30961722,-0.04082499,0.67074126,0.2509096,0.120986894,-0.015208936,14.916626,2.055453,1.725366,1003.89996,78.12303,0,0.064435504,0.031935275,0,0,0,0,0.020214647,-0.001924992,0.005586863,0.042889528,0.09880401,-0.1374736,0.6711416,1111,1949,1361,1617,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:08:900,68.9,22.110167,14.4584,0.49271342,5.0611815,12.558001,17.394001,4,1.7760001,9,-0.1856313,2.0079122,-3.078264,-0.53789353,1,0.88058937,-0.10064245,0.055560537,0.5129492,-0.03408617,0.66959035,0.97902626,-0.039886527,0.2511609,-3.2830584,0.29684615,-8.317401,1003.95996,77.61983,0,0.064435504,0.031935275,0,0,0,0,0.020214647,-0.001924992,0.005586863,0.007106856,0.049513124,-0.049386352,0.6691529,1570,1783,1609,1675,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:000,69,22.110167,14.4584,0.49271342,5.0611815,12.558001,17.394001,4,1.7760001,9,-0.15156877,1.886198,-3.133883,-0.44365892,1,1.6343068,-0.32581344,0.10642782,0.5396778,-0.038220428,0.67112035,1.4224337,-0.020128682,-0.08592553,0.18993054,4.4043145,-17.49735,1003.91,78.03916,0,0.51653737,0.040772133,0,0,0,0,-0.09032467,-0.1625812,0.038621426,-0.081628114,0.06862603,-0.004398793,0.67128104,1586,1801,1427,1793,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:100,69.1,22.110167,14.4584,0.49271342,5.0611815,12.558001,17.387001,4,1.2270001,9,-0.11793929,1.7818329,-3.18048,-0.33771983,1,0.49693352,-0.09480923,-0.08746628,0.54799217,-0.04592958,0.6687794,1.1850154,-0.007865686,-0.21524747,4.803503,-3.9741302,-11.799586,1003.88995,78.206894,0,0.51653737,0.040772133,0,0,0,0,-0.09032467,-0.1625812,0.038621426,0.09264889,0.08274354,-0.23971954,0.67113763,1479,1949,1400,1772,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:200,69.2,21.329924,13.3052,0.49704984,5.0998535,12.558001,17.387001,4,1.2270001,9,-0.108612604,1.6734033,-3.2143443,-0.22599453,1,0.6848577,-0.21736656,-0.12962441,0.5310882,-0.058468685,0.6697298,0.7763622,-0.20227632,-0.13566697,-2.7453716,8.830296,-5.6831913,1003.88995,78.206894,0,0.13981675,0.025172453,0,0,0,0,-0.04339832,-0.027551413,0.024296522,0.03775677,0.04542905,-0.110469386,0.66585404,1721,1646,1540,1730,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:300,69.3,21.329924,13.3052,0.49704984,5.0998535,12.562,17.390001,4,0.90300006,9,-0.12333296,1.5598788,-3.2368982,-0.1075631,1,0.5575108,0.20406033,-0.37587795,0.4963979,-0.06878444,0.67117554,0.27900985,-0.22132376,0.08442903,-4.2801948,-0.40770638,-1.8152075,1003.87,78.37463,0,0.13981675,0.025172453,0,0,0,0,-0.04339832,-0.027551413,0.024296522,-0.13159171,0.08599362,0.023528181,0.67116576,1719,1740,1593,1593,0.85489,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:400,69.4,21.329924,13.3052,0.49704984,5.0998535,12.562,17.390001,4,0.90300006,9,-0.17402527,1.4300405,-3.243317,0.03281917,1,0.16153644,-0.2795333,-0.19447857,0.44028103,-0.08208555,0.67113715,0.35678127,-0.07028227,-0.17006046,2.3137712,-1.8176128,-11.778898,1003.8,78.96175,0,0.17558074,0.021258708,0,0,0,0,0.05464623,0.020754933,0.020619392,-0.044088073,0.02687708,-0.106872275,0.67113346,1653,1752,1579,1661,0.854716,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:500,69.5,21.329924,13.3052,0.49704984,5.0998535,12.573001,17.406,4,0.67800003,9,-0.26247984,1.2915204,-3.2351787,0.17405881,1,0.12363598,-0.16488084,-0.32950157,0.4329714,-0.09242442,0.6711358,-0.3574017,0.08773372,-0.06178228,0.98656756,-5.8739734,-14.08532,1003.86,78.4585,0,0.17558074,0.021258708,0,0,0,0,0.05464623,0.020754933,0.020619392,0.044093475,0.015312638,-0.05655219,0.6711356,1650,1751,1642,1601,0.854716,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:600,69.6,21.329924,13.3052,0.49704984,5.0998535,12.573001,17.406,4,0.67800003,9,-0.38398767,1.1449996,-3.2119834,0.30659318,1,0.39065954,-0.4209003,-0.54678464,0.4329714,-0.09242442,0.6711358,-0.051293425,-0.2601097,-0.1376678,-6.8274455,2.1377606,-4.9363236,1003.91,78.03916,0,0.44693905,0.009057478,0,0,0,0,0.085262984,0.13956535,0.008767128,0.053666648,0.097347036,-0.2006854,0.67113584,1442,1949,1398,1778,0.854716,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:700,69.7,21.310417,12.623199,0.50812256,5.10791,12.586,17.423,5,0.915,9,-0.5532018,0.96789384,-3.1753929,0.38829347,1,-0.4622778,-0.21684603,-0.32828888,0.22517149,-0.07909667,0.67113584,-0.51763654,-0.14549033,-0.23222287,4.6506734,-4.340995,-9.510359,1003.88995,78.206894,0,0.44693905,0.009057478,0,0,0,0,0.085262984,0.13956535,0.008767128,-0.10279012,0.04225968,0.12597126,0.67113584,1813,1622,1623,1587,0.854716,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:800,69.8,21.310417,12.623199,0.50812256,5.10791,12.586,17.423,5,0.915,9,-0.7453512,0.78870267,-3.1347425,0.41847962,1,-1.340254,0.02895687,-0.23914902,-0.04656398,-0.036820203,0.67113584,-1.6756123,0.21980393,-0.11056779,-7.890685,2.472558,-9.1602335,1003.8,78.96175,0,0.7292809,0.04147197,0,0,0,0,0.14985907,0.22554862,0.04014778,-0.076673456,0.043608945,0.08008594,0.67113584,1564,1812,1667,1601,0.854716,0.9662975
18_58_45,6,00:01:00:000,00:01:10:000,00:01:09:900,69.9,21.310417,12.623199,0.50812256,5.10791,12.612,17.451,5,1.0890001,9,-0.9756957,0.58126426,-3.0907395,0.46507478,1,-1.259989,0.11464829,-0.16512597,-0.26363185,0.012099054,0.67113584,-1.5881282,0.023766456,-0.12499844,-0.94390064,1.6098776,-9.792166,1003.88995,78.206894,0,0.7292809,0.04147197,0,0,0,0,0.14985907,0.22554862,0.04014778,-0.0070348,0.083079055,-0.002069006,0.67113584,1594,1817,1594,1640,0.854716,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:000,70,21.310417,12.623199,0.50812256,5.10791,12.612,17.451,5,1.0890001,9,-1.2020099,0.377635,-3.050894,0.43980926,1,-1.7904596,0.22312267,0.004111136,-0.43963435,0.061407663,0.67113584,-1.879536,0.17353413,-0.08376909,1.574241,1.2026451,-0.76429874,1003.73,79.54889,0,0.83679724,0.0389567,0,0,0,0,0.19076061,0.25802246,0.037695408,0.053104788,0.08798756,0.0338932,0.67113584,1756,1671,1664,1555,0.854716,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:100,70.1,21.310417,12.623199,0.50812256,5.10791,12.625001,17.465,5,1.4510001,9,-1.4404933,0.15384871,-3.0049205,0.5141944,1,-1.3369958,0.034825344,0.005300754,-0.5638533,0.069473416,0.67113584,-1.3159075,0.11945918,-0.2586276,-0.7157374,-5.532999,-1.8422048,1003.75,79.381134,0,0.83679724,0.0389567,0,0,0,0,0.19076061,0.25802246,0.037695408,-0.008421119,0.09048506,0.14067464,0.67113584,1579,1862,1665,1539,0.854716,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:200,70.2,21.29091,12.7472,0.5115342,5.0853515,12.625001,17.465,5,1.4510001,9,-1.6421158,-0.047680993,-2.9542985,0.57429266,1,-0.59467816,-0.13659835,-0.40185335,-0.5809356,0.0800651,0.67113584,-1.4652357,-0.021951197,0.03353763,1.1247225,-0.8013768,-16.378511,1003.88995,78.206894,0,0.21982946,0.032649353,0,0,0,0,0.02507484,0.068007305,0.030985594,0.05376295,0.10435062,0.11415999,0.67113584,1855,1614,1712,1463,0.854716,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:300,70.3,21.29091,12.7472,0.5115342,5.0853515,12.636001,17.475,5,2.335,9,-1.8184271,-0.24727143,-2.8950727,0.62117094,1,-0.53256667,-0.1484486,-0.045329604,-0.6044843,0.08592274,0.67113584,-0.6858454,-0.058808602,0.06114173,-4.672015,4.1802216,-22.88843,1003.86,78.4585,0,0.21982946,0.032649353,0,0,0,0,0.02507484,0.068007305,0.030985594,0.076978534,0.10328427,-0.037049726,0.67113584,1855,1614,1712,1463,0.854716,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:400,70.4,21.29091,12.7472,0.5115342,5.0853515,12.636001,17.475,5,2.335,9,-1.8184271,-0.24727143,-2.8950727,0.62117094,1,-0.4266074,-0.022424579,-0.06415228,-0.60252833,0.08293702,0.67113584,-0.8039194,-0.20284681,0.12662622,3.2412207,-5.2697773,-11.88795,1003.94995,77.7037,0,0.5211711,0.063072935,0,0,0,0,-0.16050506,-0.044896834,0.05780506,0.054955326,0.06735335,-0.14304313,0.67113584,1483,1946,1582,1634,0.851683,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:500,70.5,21.29091,12.7472,0.5115342,5.0853515,12.651001,17.483002,5,1.8750001,9,-1.9383096,-0.41999552,-2.8302362,0.75503224,1,-0.100012854,0.06519757,-0.083552204,-0.60078454,0.08004672,0.67113584,-1.0456234,0.066054635,0.4533895,-3.8131008,-7.906419,-15.611514,1003.95996,77.61983,0,0.5211711,0.063072935,0,0,0,0,-0.16050506,-0.044896834,0.05780506,-0.037185416,0.0893721,-0.007607594,0.67113584,1798,1606,1823,1418,0.851683,0.9662975
18_58_45,7,00:01:10:000,00:01:20:000,00:01:10:600,70.6,21.29091,12.7472,0.5115342,5.0853515,12.651001,17.483002,5,1.8750001,9,-2.0017319,-0.5682667,-2.7553778,0.8694089,1,-0.016867375,0.07174804,0.09004445,-0.5735129,0.064144135,0.67113584,-0.017428763,0.072170325,0.08839837,-0.31345335,4.6328087,-9.912595,1004,77.28438,0,0.88378614,0.049619652,0,0,0,0,-0.27197492,-0.20038752,0.043867826,-0.13903333,0.12600952,0.21468158,0.67113584,1729,1682,1781,1452,0.851683,0.9662975
